	mc
WMC2944498	28
WMC2944499	22
WMC2944500	29
WMC2944501	39
WMC2944502	38
WMC2944503	21
WMC2944504	33
WMC2944505	19
WMC2944510	39
WMC2944512	8
WMC2944516	26
WMC2944517	20
WMC2944518	21
WMC2944520	39
WMC2944521	28
WMC2944522	28
WMC2944524	18
WMC2944527	24
WMC2944531	38
WMC2944534	36
WMC2944535	34
WMC2944540	32
WMC2944541	40
WMC2944544	10
WMC2944547	29
WMC2944548	40
WMC2944549	13
WMC2944552	40
WMC2944553	12
WMC2944555	39
WMC2944557	39
WMC2944558	28
WMC2944561	34
WMC2944564	27
WMC2944565	30
WMC2944566	32
WMC2944568	35
WMC2944575	11
WMC2944577	39
WMC2944579	39
WMC2944580	36
WMC2944582	23
WMC2944583	1
WMC2944585	39
WMC2944586	39
WMC2944587	39
WMC2944588	12
WMC2944589	20
WMC2944590	7
WMC2944591	15
WMC2944592	26
WMC2944593	21
WMC2944594	31
WMC2944595	39
WMC2944596	27
WMC2944598	10
WMC2944599	16
WMC2944600	22
WMC2944601	40
WMC2944602	30
WMC2944605	28
WMC2944606	19
WMC2944607	27
WMC2944608	26
WMC2944609	19
WMC2944610	19
WMC2944611	33
WMC2944612	39
WMC2944613	19
WMC2944614	39
WMC2944615	23
WMC2944617	31
WMC2944620	30
WMC2944622	20
WMC2944629	23
WMC2944632	37
WMC2944633	39
WMC2944639	15
WMC2944642	13
WMC2944646	19
WMC2944647	11
WMC2944648	2
WMC2944649	39
WMC2944650	21
WMC2944654	32
WMC2944657	29
WMC2944659	30
WMC2944662	39
WMC2944663	35
WMC2944666	39
WMC2944669	39
WMC2944673	19
WMC2944674	25
WMC2944676	12
WMC2944677	19
WMC2944678	39
WMC2944680	36
WMC2944681	1
WMC2944682	26
WMC2944683	22
WMC2944684	10
WMC2944685	22
WMC2944686	34
WMC2944688	31
WMC2944689	39
WMC2944690	37
WMC2944691	25
WMC2944692	19
WMC2944693	39
WMC2944695	12
WMC2944697	34
WMC2944698	39
WMC2944701	39
WMC2944704	15
WMC2944707	36
WMC2944715	39
WMC2944716	39
WMC2944719	24
WMC2944721	33
WMC2944723	15
WMC2944724	20
WMC2944733	18
WMC2944736	12
WMC2944739	31
WMC2944746	39
WMC2944749	39
WMC2944769	13
WMC2944770	5
WMC2944771	21
WMC2944772	18
WMC2944773	20
WMC2944775	33
WMC2944776	21
WMC2944779	27
WMC2944780	17
WMC2944782	11
WMC2944783	26
WMC2944785	19
WMC2944786	38
WMC2944787	22
WMC2944790	16
WMC2944792	15
WMC2944794	29
WMC2944795	19
WMC2944797	20
WMC2944799	1
WMC2944804	36
WMC2944805	40
WMC2944809	39
WMC2944810	14
WMC2944811	34
WMC2944812	34
WMC2944817	34
WMC2944819	3
WMC2944820	39
WMC2944829	36
WMC2944830	30
WMC2944834	35
WMC2944837	16
WMC2944838	32
WMC2944839	39
WMC2944842	40
WMC2944843	25
WMC2944845	37
WMC2944846	18
WMC2944849	40
WMC2944850	1
WMC2944858	37
WMC2944865	5
WMC2944866	17
WMC2944867	30
WMC2944870	29
WMC2944871	35
WMC2944873	20
WMC2944874	29
WMC2944876	34
WMC2944878	1
WMC2944879	31
WMC2944881	39
WMC2944883	31
WMC2944884	19
WMC2944885	23
WMC2944886	13
WMC2944889	10
WMC2944891	32
WMC2944893	9
WMC2944894	28
WMC2944901	7
WMC2944902	34
WMC2944903	31
WMC2944905	19
WMC2944906	38
WMC2944908	35
WMC2944910	37
WMC2944916	40
WMC2944917	28
WMC2944919	22
WMC2944926	22
WMC2944927	21
WMC2944928	40
WMC2944929	38
WMC2944930	12
WMC2944931	4
WMC2944933	17
WMC2944939	1
WMC2944940	29
WMC2944947	19
WMC2944954	16
WMC2944962	28
WMC2944963	38
WMC2944965	4
WMC2944966	23
WMC2944967	22
WMC2944970	22
WMC2944971	34
WMC2944972	23
WMC2944973	23
WMC2944974	36
WMC2944976	39
WMC2944977	39
WMC2944978	22
WMC2944979	39
WMC2944981	39
WMC2944982	1
WMC2944983	31
WMC2944984	23
WMC2944986	19
WMC2944988	35
WMC2944993	21
WMC2944994	22
WMC2944996	27
WMC2944997	35
WMC2944998	37
WMC2945000	12
WMC2945001	3
WMC2945005	20
WMC2945006	29
WMC2945007	23
WMC2945010	20
WMC2945011	36
WMC2945014	31
WMC2945021	15
WMC2945025	25
WMC2945026	22
WMC2945029	30
WMC2945035	13
WMC2945036	2
WMC2945042	34
WMC2945043	21
WMC2945044	31
WMC2945049	28
WMC2945051	36
WMC2945058	28
WMC2945059	31
WMC2945060	32
WMC2945061	33
WMC2945062	27
WMC2945063	38
WMC2945064	26
WMC2945065	34
WMC2945066	39
WMC2945067	17
WMC2945068	34
WMC2945069	32
WMC2945070	39
WMC2945071	31
WMC2945072	32
WMC2945073	28
WMC2945075	25
WMC2945076	40
WMC2945077	5
WMC2945079	39
WMC2945080	10
WMC2945081	32
WMC2945082	38
WMC2945083	38
WMC2945084	29
WMC2945085	32
WMC2945086	32
WMC2945087	28
WMC2945088	28
WMC2945089	25
WMC2945091	14
WMC2945092	40
WMC2945093	32
WMC2945094	26
WMC2945095	38
WMC2945096	32
WMC2945097	29
WMC2945099	34
WMC2945100	1
WMC2945101	34
WMC2945102	34
WMC2945104	25
WMC2945105	38
WMC2945106	29
WMC2945107	31
WMC2945108	28
WMC2945110	23
WMC2945111	28
WMC2945112	20
WMC2945113	31
WMC2945115	39
WMC2945116	31
WMC2945117	38
WMC2945118	24
WMC2945119	38
WMC2945120	38
WMC2945122	34
WMC2945123	26
WMC2945124	26
WMC2945125	24
WMC2945126	24
WMC2945127	29
WMC2945128	26
WMC2945129	34
WMC2945130	29
WMC2945132	33
WMC2945133	31
WMC2945134	16
WMC2945136	11
WMC2945137	10
WMC2945138	23
WMC2945140	33
WMC2945141	17
WMC2945142	38
WMC2945143	40
WMC2945145	11
WMC2945146	13
WMC2945147	12
WMC2945149	30
WMC2945150	25
WMC2945151	26
WMC2945152	38
WMC2945153	12
WMC2945154	32
WMC2945155	34
WMC2945156	32
WMC2945157	32
WMC2945158	27
WMC2945159	39
WMC2945160	10
WMC2945161	34
WMC2945162	32
WMC2945163	32
WMC2945164	36
WMC2945165	29
WMC2945166	24
WMC2945167	33
WMC2945168	37
WMC2945169	37
WMC2945170	40
WMC2945171	38
WMC2945173	32
WMC2945174	37
WMC2945175	33
WMC2945176	35
WMC2945177	26
WMC2945178	34
WMC2945179	32
WMC2945180	38
WMC2945182	31
WMC2945183	6
WMC2945185	37
WMC2945186	24
WMC2945187	32
WMC2945188	32
WMC2945190	26
WMC2945192	28
WMC2945194	37
WMC2945195	36
WMC2945196	31
WMC2945197	20
WMC2945198	31
WMC2945199	32
WMC2945200	27
WMC2945201	13
WMC2945202	30
WMC2945203	40
WMC2945207	32
WMC2945208	29
WMC2945209	33
WMC2945210	19
WMC2945211	25
WMC2945212	25
WMC2945213	32
WMC2945214	29
WMC2945215	28
WMC2945216	34
WMC2945217	34
WMC2945218	31
WMC2945219	24
WMC2945220	15
WMC2945221	13
WMC2945222	11
WMC2945223	31
WMC2945224	33
WMC2945225	39
WMC2945226	32
WMC2945227	38
WMC2945228	38
WMC2945229	11
WMC2945230	29
WMC2945231	38
WMC2945232	13
WMC2945233	38
WMC2945234	39
WMC2945236	16
WMC2945237	20
WMC2945238	27
WMC2945239	26
WMC2945240	21
WMC2945243	35
WMC2945245	27
WMC2945246	34
WMC2945250	37
WMC2945251	27
WMC2945254	28
WMC2945255	32
WMC2945256	32
WMC2945257	39
WMC2945258	29
WMC2945260	37
WMC2945261	24
WMC2945262	10
WMC2945263	23
WMC2945264	35
WMC2945265	16
WMC2945266	30
WMC2945267	22
WMC2945268	35
WMC2945270	21
WMC2945272	31
WMC2945273	34
WMC2945274	40
WMC2945275	33
WMC2945276	21
WMC2945277	13
WMC2945278	26
WMC2945280	30
WMC2945281	31
WMC2945284	24
WMC2945285	21
WMC2945286	32
WMC2945287	26
WMC2945288	33
WMC2945289	38
WMC2945290	2
WMC2945292	16
WMC2945293	30
WMC2945294	26
WMC2945295	39
WMC2945296	34
WMC2945299	20
WMC2945300	20
WMC2945301	21
WMC2945302	39
WMC2945303	20
WMC2945304	38
WMC2945308	26
WMC2945309	38
WMC2945310	34
WMC2945311	38
WMC2945313	32
WMC2945315	28
WMC2945317	26
WMC2945318	39
WMC2945319	30
WMC2945320	28
WMC2945321	38
WMC2945323	29
WMC2945325	40
WMC2945328	40
WMC2945329	28
WMC2945330	29
WMC2945331	26
WMC2945332	25
WMC2945333	37
WMC2945336	11
WMC2945337	23
WMC2945338	27
WMC2945339	26
WMC2945340	30
WMC2945341	33
WMC2945342	1
WMC2945343	31
WMC2945344	40
WMC2945345	15
WMC2945346	27
WMC2945347	35
WMC2945348	10
WMC2945350	34
WMC2945352	28
WMC2945354	29
WMC2945355	28
WMC2945356	38
WMC2945357	25
WMC2945358	15
WMC2945359	37
WMC2945360	34
WMC2945361	31
WMC2945363	19
WMC2945365	25
WMC2945366	39
WMC2945367	28
WMC2945368	34
WMC2945369	34
WMC2945370	37
WMC2945371	32
WMC2945372	32
WMC2945373	26
WMC2945374	33
WMC2945375	31
WMC2945376	25
WMC2945377	40
WMC2945378	25
WMC2945379	31
WMC2945380	31
WMC2945381	31
WMC2945382	28
WMC2945383	24
WMC2945384	18
WMC2945385	25
WMC2945386	25
WMC2945389	33
WMC2945390	26
WMC2945391	38
WMC2945392	35
WMC2945395	34
WMC2945396	36
WMC2945398	32
WMC2945399	34
WMC2945400	25
WMC2945401	29
WMC2945403	23
WMC2945406	28
WMC2945407	28
WMC2945409	34
WMC2945411	38
WMC2945413	38
WMC2945414	32
WMC2945415	38
WMC2945416	29
WMC2945417	31
WMC2945419	32
WMC2945421	15
WMC2945422	24
WMC2945425	25
WMC2945426	36
WMC2945427	28
WMC2945428	40
WMC2945429	26
WMC2945430	33
WMC2945433	35
WMC2945434	23
WMC2945435	34
WMC2945436	29
WMC2945437	25
WMC2945438	16
WMC2945439	27
WMC2945440	32
WMC2945441	21
WMC2945442	25
WMC2945443	34
WMC2945445	32
WMC2945446	31
WMC2945447	34
WMC2945448	38
WMC2945450	24
WMC2945451	39
WMC2945452	36
WMC2945453	28
WMC2945454	35
WMC2945457	30
WMC2945458	29
WMC2945459	40
WMC2945460	28
WMC2945461	31
WMC2945462	38
WMC2945463	35
WMC2945464	36
WMC2945466	20
WMC2945467	34
WMC2945468	37
WMC2945469	23
WMC2945470	6
WMC2945471	21
WMC2945473	27
WMC2945475	31
WMC2945476	26
WMC2945477	34
WMC2945478	31
WMC2945480	24
WMC2945482	32
WMC2945483	20
WMC2945485	26
WMC2945487	32
WMC2945488	19
WMC2945489	16
WMC2945490	29
WMC2945491	29
WMC2945492	38
WMC2945496	31
WMC2945497	29
WMC2945499	24
WMC2945500	37
WMC2945501	1
WMC2945503	35
WMC2945504	24
WMC2945506	21
WMC2945507	27
WMC2945508	21
WMC2945509	38
WMC2945510	24
WMC2945511	38
WMC2945512	29
WMC2945513	39
WMC2945514	24
WMC2945516	26
WMC2945517	31
WMC2945518	27
WMC2945520	33
WMC2945521	26
WMC2945522	10
WMC2945524	31
WMC2945526	29
WMC2945527	38
WMC2945528	35
WMC2945529	36
WMC2945531	29
WMC2945532	26
WMC2945533	32
WMC2945534	15
WMC2945535	33
WMC2945537	33
WMC2945539	16
WMC2945540	38
WMC2945541	23
WMC2945542	31
WMC2945543	34
WMC2945544	12
WMC2945545	33
WMC2945547	26
WMC2945548	27
WMC2945549	21
WMC2945550	29
WMC2945551	35
WMC2945552	27
WMC2945553	24
WMC2945554	29
WMC2945555	25
WMC2945556	28
WMC2945558	29
WMC2945559	37
WMC2945560	24
WMC2945562	1
WMC2945565	35
WMC2945567	32
WMC2945569	22
WMC2945570	34
WMC2945572	31
WMC2945573	31
WMC2945574	13
WMC2945575	20
WMC2945576	27
WMC2945579	40
WMC2945581	13
WMC2945582	32
WMC2945583	12
WMC2945584	37
WMC2945587	24
WMC2945588	28
WMC2945590	31
WMC2945591	32
WMC2945592	33
WMC2945593	21
WMC2945594	34
WMC2945595	37
WMC2945596	34
WMC2945597	27
WMC2945598	32
WMC2945599	37
WMC2945600	25
WMC2945602	12
WMC2945603	13
WMC2945604	31
WMC2945605	27
WMC2945606	24
WMC2945607	10
WMC2945611	29
WMC2945612	22
WMC2945613	31
WMC2945614	24
WMC2945615	29
WMC2945617	40
WMC2945618	7
WMC2945619	27
WMC2945620	24
WMC2945621	30
WMC2945622	33
WMC2945623	34
WMC2945624	22
WMC2945626	13
WMC2945627	38
WMC2945628	26
WMC2945631	19
WMC2945633	13
WMC2945634	7
WMC2945635	37
WMC2945636	36
WMC2945638	26
WMC2945639	1
WMC2945640	24
WMC2945642	33
WMC2945643	23
WMC2945644	23
WMC2945646	30
WMC2945647	27
WMC2945648	29
WMC2945649	40
WMC2945650	38
WMC2945652	24
WMC2945653	24
WMC2945654	31
WMC2945655	25
WMC2945656	35
WMC2945658	40
WMC2945660	29
WMC2945661	29
WMC2945662	29
WMC2945663	36
WMC2945664	27
WMC2945667	25
WMC2945668	34
WMC2945669	30
WMC2945670	30
WMC2945671	31
WMC2945672	24
WMC2945673	19
WMC2945674	32
WMC2945676	24
WMC2945677	28
WMC2945679	38
WMC2945680	22
WMC2945683	35
WMC2945684	1
WMC2945685	22
WMC2945686	34
WMC2945687	40
WMC2945691	34
WMC2945692	35
WMC2945693	31
WMC2945694	24
WMC2945695	34
WMC2945696	24
WMC2945699	35
WMC2945700	26
WMC2945701	25
WMC2945702	31
WMC2945704	26
WMC2945705	30
WMC2945707	26
WMC2945708	29
WMC2945710	37
WMC2945712	22
WMC2945713	15
WMC2945715	27
WMC2945716	32
WMC2945717	31
WMC2945718	40
WMC2945719	5
WMC2945722	26
WMC2945723	19
WMC2945724	34
WMC2945726	21
WMC2945727	38
WMC2945729	26
WMC2945730	38
WMC2945733	26
WMC2945735	19
WMC2945736	35
WMC2945737	31
WMC2945738	31
WMC2945741	32
WMC2945742	32
WMC2945743	27
WMC2945744	37
WMC2945745	38
WMC2945746	27
WMC2945747	28
WMC2945749	37
WMC2945750	23
WMC2945752	35
WMC2945753	22
WMC2945754	24
WMC2945755	32
WMC2945756	17
WMC2945758	34
WMC2945761	19
WMC2945762	38
WMC2945764	25
WMC2945765	29
WMC2945766	22
WMC2945767	38
WMC2945768	32
WMC2945770	24
WMC2945772	29
WMC2945774	33
WMC2945775	38
WMC2945780	29
WMC2945781	27
WMC2945782	29
WMC2945785	22
WMC2945787	39
WMC2945790	34
WMC2945791	31
WMC2945792	37
WMC2945793	34
WMC2945795	33
WMC2945796	29
WMC2945797	21
WMC2945799	34
WMC2945801	34
WMC2945804	31
WMC2945805	40
WMC2945806	38
WMC2945809	22
WMC2945811	32
WMC2945812	35
WMC2945813	27
WMC2945815	26
WMC2945817	37
WMC2945819	35
WMC2945820	39
WMC2945821	26
WMC2945823	24
WMC2945826	27
WMC2945828	32
WMC2945829	27
WMC2945830	30
WMC2945831	38
WMC2945832	11
WMC2945833	12
WMC2945834	25
WMC2945835	1
WMC2945836	20
WMC2945837	40
WMC2945838	25
WMC2945839	25
WMC2945840	35
WMC2945842	22
WMC2945845	28
WMC2945846	37
WMC2945848	27
WMC2945850	40
WMC2945851	25
WMC2945852	38
WMC2945853	35
WMC2945854	34
WMC2945855	40
WMC2945856	25
WMC2945857	25
WMC2945860	38
WMC2945862	27
WMC2945864	33
WMC2945865	28
WMC2945868	29
WMC2945869	18
WMC2945870	13
WMC2945871	38
WMC2945873	30
WMC2945875	40
WMC2945877	17
WMC2945879	35
WMC2945880	1
WMC2945883	39
WMC2945884	21
WMC2945885	21
WMC2945886	28
WMC2945888	29
WMC2945889	12
WMC2945891	26
WMC2945892	39
WMC2945893	35
WMC2945894	25
WMC2945895	38
WMC2945896	21
WMC2945900	32
WMC2945901	27
WMC2945902	38
WMC2945904	38
WMC2945907	34
WMC2945908	31
WMC2945909	24
WMC2945910	16
WMC2945913	35
WMC2945914	28
WMC2945915	39
WMC2945916	16
WMC2945917	25
WMC2945919	29
WMC2945921	31
WMC2945922	38
WMC2945923	40
WMC2945924	32
WMC2945925	26
WMC2945926	31
WMC2945927	1
WMC2945928	38
WMC2945929	36
WMC2945931	31
WMC2945932	28
WMC2945933	10
WMC2945934	25
WMC2945935	28
WMC2945936	19
WMC2945938	33
WMC2945939	34
WMC2945940	33
WMC2945942	31
WMC2945944	11
WMC2945945	29
WMC2945946	22
WMC2945947	26
WMC2945950	12
WMC2945951	29
WMC2945952	28
WMC2945953	26
WMC2945955	22
WMC2945958	27
WMC2945961	27
WMC2945962	38
WMC2945963	30
WMC2945964	31
WMC2945965	37
WMC2945966	26
WMC2945969	13
WMC2945970	26
WMC2945971	40
WMC2945972	28
WMC2945974	35
WMC2945975	27
WMC2945976	31
WMC2945977	34
WMC2945978	29
WMC2945981	32
WMC2945982	32
WMC2945984	27
WMC2945986	32
WMC2945988	28
WMC2945990	32
WMC2945991	32
WMC2945994	28
WMC2945996	32
WMC2945998	22
WMC2945999	27
WMC2946001	35
WMC2946002	30
WMC2946003	16
WMC2946004	40
WMC2946006	35
WMC2946007	31
WMC2946008	39
WMC2946010	30
WMC2946012	28
WMC2946013	25
WMC2946014	22
WMC2946015	11
WMC2946018	17
WMC2946019	37
WMC2946020	36
WMC2946021	21
WMC2946022	38
WMC2946023	29
WMC2946025	26
WMC2946027	35
WMC2946028	30
WMC2946029	20
WMC2946030	28
WMC2946031	26
WMC2946032	15
WMC2946033	25
WMC2946034	35
WMC2946035	30
WMC2946037	24
WMC2946040	38
WMC2946041	28
WMC2946043	32
WMC2946044	22
WMC2946045	31
WMC2946047	38
WMC2946048	27
WMC2946049	32
WMC2946051	12
WMC2946052	28
WMC2946053	27
WMC2946055	38
WMC2946056	34
WMC2946057	27
WMC2946058	20
WMC2946060	31
WMC2946061	32
WMC2946062	36
WMC2946064	38
WMC2946067	28
WMC2946068	32
WMC2946069	24
WMC2946070	23
WMC2946071	28
WMC2946074	30
WMC2946076	20
WMC2946077	12
WMC2946079	37
WMC2946081	27
WMC2946083	27
WMC2946084	40
WMC2946085	28
WMC2946086	38
WMC2946089	32
WMC2946091	33
WMC2946092	27
WMC2946094	25
WMC2946096	28
WMC2946099	26
WMC2946100	38
WMC2946102	24
WMC2946106	12
WMC2946107	23
WMC2946109	33
WMC2946110	40
WMC2946113	33
WMC2946114	38
WMC2946115	29
WMC2946116	38
WMC2946117	29
WMC2946122	33
WMC2946123	30
WMC2946124	28
WMC2946125	39
WMC2946128	28
WMC2946129	37
WMC2946130	30
WMC2946131	21
WMC2946132	35
WMC2946133	34
WMC2946134	39
WMC2946135	29
WMC2946136	34
WMC2946137	29
WMC2946138	20
WMC2946139	16
WMC2946140	30
WMC2946141	20
WMC2946142	23
WMC2946144	12
WMC2946145	24
WMC2946146	28
WMC2946147	35
WMC2946148	38
WMC2946149	38
WMC2946150	36
WMC2946151	23
WMC2946152	26
WMC2946153	12
WMC2946154	24
WMC2946156	28
WMC2946157	38
WMC2946160	38
WMC2946162	21
WMC2946163	31
WMC2946165	38
WMC2946167	28
WMC2946168	33
WMC2946169	26
WMC2946171	21
WMC2946175	20
WMC2946176	34
WMC2946177	12
WMC2946179	16
WMC2946183	40
WMC2946185	32
WMC2946187	36
WMC2946188	37
WMC2946189	33
WMC2946191	27
WMC2946192	21
WMC2946193	22
WMC2946195	31
WMC2946196	16
WMC2946197	38
WMC2946202	34
WMC2946203	25
WMC2946204	21
WMC2946206	35
WMC2946211	6
WMC2946212	10
WMC2946213	11
WMC2946214	34
WMC2946215	3
WMC2946216	34
WMC2946218	39
WMC2946219	39
WMC2946220	29
WMC2946224	4
WMC2946225	11
WMC2946226	39
WMC2946227	28
WMC2946228	10
WMC2946229	3
WMC2946233	1
WMC2946234	3
WMC2946236	10
WMC2946238	9
WMC2946244	10
WMC2946245	8
WMC2946246	1
WMC2946250	10
WMC2946251	4
WMC2946254	5
WMC2946255	11
WMC2946256	39
WMC2946257	11
WMC2946260	3
WMC2946263	7
WMC2946267	39
WMC2946268	10
WMC2946272	8
WMC2946274	28
WMC2946275	39
WMC2946276	39
WMC2946277	39
WMC2946279	6
WMC2946282	7
WMC2946289	1
WMC2946291	34
WMC2946296	9
WMC2946298	39
WMC2946305	11
WMC2946309	3
WMC2946310	7
WMC2946311	4
WMC2946313	7
WMC2946315	39
WMC2946316	8
WMC2946317	9
WMC2946318	10
WMC2946319	4
WMC2946320	6
WMC2946321	39
WMC2946322	4
WMC2946326	3
WMC2946327	8
WMC2946329	39
WMC2946331	4
WMC2946332	4
WMC2946335	39
WMC2946337	28
WMC2946338	39
WMC2946339	8
WMC2946341	8
WMC2946345	4
WMC2946347	9
WMC2946351	39
WMC2946352	4
WMC2946354	10
WMC2946355	7
WMC2946359	39
WMC2946360	8
WMC2946364	10
WMC2946365	39
WMC2946367	35
WMC2946373	7
WMC2946374	9
WMC2946375	34
WMC2946377	11
WMC2946378	4
WMC2946385	10
WMC2946389	39
WMC2946395	8
WMC2946401	4
WMC2946403	35
WMC2946406	3
WMC2946407	8
WMC2946408	38
WMC2946409	7
WMC2946410	8
WMC2946412	11
WMC2946415	5
WMC2946416	3
WMC2946417	3
WMC2946418	10
WMC2946420	34
WMC2946421	8
WMC2946422	3
WMC2946423	8
WMC2946424	10
WMC2946426	4
WMC2946427	39
WMC2946428	10
WMC2946429	6
WMC2946431	8
WMC2946440	4
WMC2946441	35
WMC2946448	5
WMC2946451	3
WMC2946465	10
WMC2946467	4
WMC2946475	3
WMC2946482	8
WMC2946483	4
WMC2946486	3
WMC2946497	1
WMC2946498	3
WMC2946505	3
WMC2946506	39
WMC2946507	28
WMC2946508	4
WMC2946509	29
WMC2946511	39
WMC2946512	6
WMC2946513	6
WMC2946515	27
WMC2946516	7
WMC2946517	10
WMC2946519	4
WMC2946520	34
WMC2946523	7
WMC2946524	11
WMC2946525	6
WMC2946526	4
WMC2946529	39
WMC2946530	10
WMC2946532	10
WMC2946534	4
WMC2946535	8
WMC2946536	3
WMC2946539	4
WMC2946542	4
WMC2946543	3
WMC2946548	11
WMC2946549	10
WMC2946556	10
WMC2946558	11
WMC2946560	40
WMC2946562	6
WMC2946566	8
WMC2946571	39
WMC2946572	4
WMC2946596	2
WMC2946598	30
WMC2946599	11
WMC2946602	39
WMC2946607	4
WMC2946609	33
WMC2946612	34
WMC2946613	7
WMC2946614	10
WMC2946615	7
WMC2946616	8
WMC2946618	7
WMC2946620	11
WMC2946621	24
WMC2946622	10
WMC2946627	2
WMC2946629	8
WMC2946631	10
WMC2946632	7
WMC2946635	24
WMC2946637	2
WMC2946638	4
WMC2946640	4
WMC2946646	2
WMC2946649	1
WMC2946651	2
WMC2946652	4
WMC2946660	28
WMC2946665	11
WMC2946666	2
WMC2946669	39
WMC2946673	5
WMC2946678	8
WMC2946679	35
WMC2946681	1
WMC2946683	9
WMC2946685	39
WMC2946692	7
WMC2946697	6
WMC2946699	34
WMC2946702	1
WMC2946706	11
WMC2946707	3
WMC2946710	39
WMC2946711	4
WMC2946712	4
WMC2946713	11
WMC2946716	4
WMC2946717	3
WMC2946718	39
WMC2946719	8
WMC2946720	11
WMC2946721	30
WMC2946723	10
WMC2946724	31
WMC2946725	39
WMC2946727	8
WMC2946728	4
WMC2946729	33
WMC2946733	39
WMC2946736	8
WMC2946737	5
WMC2946739	10
WMC2946743	4
WMC2946748	2
WMC2946751	4
WMC2946756	31
WMC2946758	6
WMC2946759	4
WMC2946764	31
WMC2946765	4
WMC2946767	8
WMC2946771	10
WMC2946775	7
WMC2946785	39
WMC2946786	1
WMC2946788	34
WMC2946791	11
WMC2946793	39
WMC2946794	31
WMC2946795	5
WMC2946796	4
WMC2946797	8
WMC2946798	4
WMC2946800	10
WMC2946802	6
WMC2946804	37
WMC2946806	2
WMC2946809	8
WMC2946810	5
WMC2946812	2
WMC2946813	5
WMC2946816	11
WMC2946820	1
WMC2946826	5
WMC2946828	5
WMC2946829	10
WMC2946830	1
WMC2946832	4
WMC2946837	4
WMC2946838	2
WMC2946845	3
WMC2946847	10
WMC2946849	10
WMC2946850	10
WMC2946854	8
WMC2946855	4
WMC2946859	5
WMC2946860	39
WMC2946861	10
WMC2946868	10
WMC2946870	4
WMC2946875	4
WMC2946876	39
WMC2946877	2
WMC2946882	2
WMC2946883	3
WMC2946884	2
WMC2946885	8
WMC2946887	7
WMC2946888	6
WMC2946889	32
WMC2946891	10
WMC2946893	2
WMC2946896	15
WMC2946897	4
WMC2946899	11
WMC2946900	6
WMC2946902	39
WMC2946904	4
WMC2946905	4
WMC2946906	10
WMC2946907	5
WMC2946909	4
WMC2946912	34
WMC2946913	6
WMC2946914	2
WMC2946916	4
WMC2946917	11
WMC2946918	4
WMC2946919	10
WMC2946922	10
WMC2946925	39
WMC2946929	7
WMC2946934	4
WMC2946935	28
WMC2946936	11
WMC2946939	4
WMC2946943	5
WMC2946948	3
WMC2946949	4
WMC2946953	15
WMC2946955	35
WMC2946962	5
WMC2946965	4
WMC2946977	5
WMC2946980	8
WMC2946981	3
WMC2946982	5
WMC2946983	5
WMC2946984	11
WMC2946985	5
WMC2946988	5
WMC2946989	40
WMC2946992	7
WMC2946993	3
WMC2946996	6
WMC2946997	2
WMC2946998	8
WMC2946999	3
WMC2947000	39
WMC2947001	8
WMC2947004	5
WMC2947006	3
WMC2947007	6
WMC2947012	7
WMC2947013	6
WMC2947014	5
WMC2947015	5
WMC2947017	10
WMC2947018	3
WMC2947019	10
WMC2947020	7
WMC2947021	2
WMC2947022	8
WMC2947023	6
WMC2947024	9
WMC2947025	2
WMC2947027	10
WMC2947028	10
WMC2947029	4
WMC2947030	3
WMC2947031	8
WMC2947032	8
WMC2947033	8
WMC2947034	9
WMC2947035	5
WMC2947036	7
WMC2947037	5
WMC2947038	1
WMC2947039	8
WMC2947040	5
WMC2947041	8
WMC2947042	4
WMC2947043	7
WMC2947044	2
WMC2947045	3
WMC2947046	3
WMC2947048	5
WMC2947050	1
WMC2947052	10
WMC2947053	3
WMC2947054	3
WMC2947057	3
WMC2947058	39
WMC2947059	9
WMC2947060	3
WMC2947062	31
WMC2947063	4
WMC2947064	39
WMC2947065	2
WMC2947066	6
WMC2947067	5
WMC2947068	4
WMC2947069	2
WMC2947070	3
WMC2947071	8
WMC2947072	6
WMC2947076	9
WMC2947077	8
WMC2947078	4
WMC2947080	4
WMC2947084	2
WMC2947085	8
WMC2947086	8
WMC2947087	10
WMC2947088	9
WMC2947089	8
WMC2947092	4
WMC2947093	3
WMC2947094	2
WMC2947095	5
WMC2947096	2
WMC2947100	2
WMC2947101	5
WMC2947102	2
WMC2947103	3
WMC2947104	6
WMC2947106	8
WMC2947107	5
WMC2947108	6
WMC2947109	4
WMC2947110	6
WMC2947111	9
WMC2947112	3
WMC2947114	10
WMC2947116	6
WMC2947117	5
WMC2947118	4
WMC2947119	5
WMC2947120	6
WMC2947123	3
WMC2947124	9
WMC2947125	9
WMC2947126	7
WMC2947127	8
WMC2947128	3
WMC2947130	3
WMC2947131	2
WMC2947132	34
WMC2947134	9
WMC2947135	3
WMC2947138	5
WMC2947139	5
WMC2947140	5
WMC2947142	37
WMC2947143	40
WMC2947144	2
WMC2947146	3
WMC2947147	2
WMC2947148	5
WMC2947149	3
WMC2947150	6
WMC2947151	8
WMC2947152	8
WMC2947153	9
WMC2947154	5
WMC2947155	5
WMC2947156	6
WMC2947157	3
WMC2947158	9
WMC2947159	3
WMC2947160	3
WMC2947164	7
WMC2947165	6
WMC2947166	10
WMC2947167	34
WMC2947168	7
WMC2947172	8
WMC2947174	2
WMC2947175	3
WMC2947176	11
WMC2947181	11
WMC2947182	7
WMC2947183	3
WMC2947184	4
WMC2947185	3
