	x
1	powderblue
2	powderblue
3	powderblue
4	powderblue
5	powderblue
6	powderblue
7	powderblue
8	powderblue
9	powderblue
10	powderblue
11	powderblue
12	powderblue
13	powderblue
14	powderblue
15	#8193BD
16	#8193BD
17	powderblue
18	powderblue
19	powderblue
20	powderblue
21	powderblue
22	cyan
23	#8193BD
24	#E675E4
25	#E675E4
26	#E675E4
27	#E675E4
28	#E675E4
29	#E675E4
30	#8193BD
31	#3437E7
32	#8193BD
33	powderblue
34	#8193BD
35	#8193BD
